Matricula;Periodo de Ingresso;Forma de Ingresso;Curriculo;Curriculo Entrada;Estado Civil;Sexo;Idade Aproximada no Ingresso;Cor;Cota;Status;Tipo de Evasao;Periodo de Evasao;Ingressantes
113110024;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Parda;-;INATIVO;GRADUADO;2017.2;1
113110026;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;L1;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2014.2;1
113110029;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;17;Branca;-;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2016.2;1
113110035;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;GRADUADO;2018.2;1
113110045;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Parda;-;INATIVO;GRADUADO;2017.2;1
113110048;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;20;N? declarada;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2014.1;1
113110049;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;19;Parda;-;INATIVO;GRADUADO;2018.1;1
113110050;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;17;Parda;L2;INATIVO;GRADUADO;2017.2;1
113110051;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Parda;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2013.2;1
113110054;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Parda;-;INATIVO;GRADUADO;2018.2;1
113110056;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;18;Parda;-;INATIVO;GRADUADO;2017.2;1
113110059;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;GRADUADO;2017.2;1
113110064;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;19;Branca;-;INATIVO;GRADUADO;2018.1;1
113110068;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;GRADUADO;2018.1;1
113110072;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Parda;-;INATIVO;CANCELADO NOVO INGRESSO OUTRO CURSO;2014.2;1
113110076;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;GRADUADO;2017.1;1
113110080;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;21;Branca;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2015.2;1
113110085;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Ind?ena;-;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2014.2;1
113110089;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;19;Parda;-;INATIVO;GRADUADO;2018.1;1
113110090;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;18;Parda;L1;INATIVO;GRADUADO;2017.2;1
113110861;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;17;Parda;-;INATIVO;GRADUADO;2017.2;1
113110862;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;GRADUADO;2017.1;1
113110864;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;20;Parda;-;INATIVO;GRADUADO;2017.1;1
113110871;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Parda;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2016.2;1
113110873;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;22;Preta;L6;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2016.1;1
113110876;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Branca;L5;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2015.1;1
113110887;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Parda;-;INATIVO;GRADUADO;2020.1;1
113110888;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Parda;-;INATIVO;CANCELAMENTO POR ABANDONO;2014.2;1
113110890;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Parda;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2015.1;1
113110894;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;CANCELADO NOVO INGRESSO OUTRO CURSO;2015.1;1
113110895;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;GRADUADO;2018.1;1
113110898;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;L5;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2017.1;1
113110905;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Parda;-;INATIVO;GRADUADO;2018.2;1
113110906;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;19;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2013.2;1
113110910;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Parda;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2015.1;1
113110911;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2014.2;1
113110913;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Parda;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2015.2;1
113110914;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Parda;-;INATIVO;CANCELAMENTO POR ABANDONO;2015.1;1
113111412;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;19;Branca;-;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2014.2;1
113111414;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2015.1;1
113111418;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2013.2;1
113111424;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;25;Branca;L1;INATIVO;CANCELAMENTO POR ABANDONO;2014.1;1
113111425;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Preta;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2015.1;1
113111426;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;18;Parda;-;INATIVO;GRADUADO;2017.2;1
113111428;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Parda;-;INATIVO;CANCELAMENTO POR ABANDONO;2013.2;1
113111434;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2014.2;1
113111435;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;GRADUADO;2017.2;1
113111439;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;17;Parda;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2014.2;1
113111446;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELADO NOVO INGRESSO OUTRO CURSO;2013.2;1
113111447;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2014.2;1
113111448;2013.1;VESTIBULAR  ENEM;2017;1999;Solteiro;MASCULINO;17;Parda;-;INATIVO;GRADUADO;2020.1;1
113111449;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Parda;-;INATIVO;CANCELAMENTO POR ABANDONO;2013.2;1
113111451;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2021.1;1
113111803;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;20;Parda;L6;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2015.2;1
113111808;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2014.2;1
113111816;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;20;Parda;L5;INATIVO;GRADUADO;2019.2;1
113112112;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;20;Parda;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2015.1;1
113112113;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2015.2;1
113112114;2013.1;VESTIBULAR  ENEM;2017;1999;Solteiro;MASCULINO;23;Branca;-;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2020.1;1
113112115;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;25;Parda;-;INATIVO;CANCELAMENTO POR ABANDONO;2017.1;1
113112121;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;21;Parda;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2015.1;1
113112290;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;17;Branca;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2015.1;1
113112293;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Preta;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2015.2;1
113112294;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;17;Parda;-;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2013.1;1
113112295;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;GRADUADO;2017.2;1
113112301;2013.1;VESTIBULAR  ENEM;1999;1999;Casado;MASCULINO;27;Parda;L2;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2014.1;1
113112446;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2015.2;1
113112447;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;23;Parda;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2014.1;1
113112560;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2015.1;1
113112562;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Parda;-;INATIVO;GRADUADO;2018.1;1
113112563;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Parda;-;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2014.1;1
113112637;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;18;Branca;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2015.1;1
113112641;2013.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2013.2;1
113210072;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;21;Parda;-;INATIVO;CANCELAMENTO POR ABANDONO;2013.2;1
113210073;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Parda;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2015.2;1
113210074;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;20;Branca;-;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2018.1;1
113210075;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;17;Branca;-;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2014.2;1
113210076;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;17;Branca;-;INATIVO;GRADUADO;2018.1;1
113210077;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;23;Parda;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2014.1;1
113210078;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;18;Preta;-;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2014.1;1
113210081;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Parda;L5;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2015.1;1
113210083;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;17;Branca;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2015.1;1
113210084;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;17;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2016.2;1
113210087;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;GRADUADO;2017.2;1
113210090;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;22;Amarela;-;INATIVO;GRADUADO;2017.1;1
113210095;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;23;Branca;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2014.1;1
113210097;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;26;Preta;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2014.1;1
113210100;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Parda;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2016.1;1
113210102;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Parda;L6;INATIVO;CANCELAMENTO POR ABANDONO;2015.2;1
113210104;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2014.1;1
113210105;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2014.1;1
113210108;2013.2;VESTIBULAR  ENEM;2017;1999;Solteiro;MASCULINO;18;Parda;-;INATIVO;GRADUADO;2020.1;1
113210110;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;GRADUADO;2020.1;1
113210113;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Parda;L5;INATIVO;GRADUADO;2017.2;1
113210114;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;17;Branca;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2016.1;1
113210117;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2014.1;1
113210119;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;21;N? declarada;-;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2013.2;1
113210120;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;CANCELADO NOVO INGRESSO OUTRO CURSO;2014.1;1
113210122;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;20;Branca;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2016.1;1
113210130;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;17;Parda;-;INATIVO;GRADUADO;2017.2;1
113210133;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;17;Branca;-;INATIVO;GRADUADO;2018.1;1
113210137;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Parda;-;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2014.2;1
113210138;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;19;Parda;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2016.1;1
113210139;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;20;Parda;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2014.1;1
113210141;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;17;Parda;-;INATIVO;GRADUADO;2018.2;1
113210142;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;GRADUADO;2020.1;1
113210145;2013.2;VESTIBULAR  ENEM;2017;1999;Solteiro;MASCULINO;19;Parda;-;INATIVO;CANCELAMENTO POR ABANDONO;2019.2;1
113210146;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Parda;L2;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2014.1;1
113210148;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;20;Parda;L1;INATIVO;GRADUADO;2017.2;1
113210149;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2014.2;1
113210150;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2016.1;1
113210151;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;20;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2014.1;1
113210152;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;18;Parda;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2014.1;1
113210153;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Parda;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2016.1;1
113210154;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;20;Parda;L6;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2017.2;1
113210157;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;17;Parda;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2016.2;1
113210158;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Parda;L2;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2015.1;1
113210160;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;20;N? declarada;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2015.1;1
113210402;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;20;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2015.2;1
113210403;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2015.2;1
113210406;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Parda;-;INATIVO;GRADUADO;2018.2;1
113210410;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;25;Branca;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2017.2;1
113210413;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Parda;L6;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2016.2;1
113210419;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2018.2;1
113210421;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2015.1;1
113210422;2013.2;VESTIBULAR  ENEM;1999;1999;Casado;MASCULINO;19;Parda;-;INATIVO;GRADUADO;2018.2;1
113210423;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Parda;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2023.2;1
113210424;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Amarela;-;INATIVO;CANCELAMENTO POR ABANDONO;2014.1;1
113210428;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;23;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2018.1;1
113210431;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;18;Branca;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2015.1;1
113210432;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2014.2;1
113210436;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;20;Branca;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2014.1;1
113210439;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;20;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2013.2;1
113210444;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Parda;-;INATIVO;GRADUADO;2018.1;1
113210581;2013.2;TRANSFERENCIA;1999;1999;Solteiro;MASCULINO;20;Branca;-;INATIVO;GRADUADO;2018.1;1
113210582;2013.2;TRANSFERENCIA;1999;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;GRADUADO;2018.1;1
113210604;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;31;Preta;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2014.1;1
113210605;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;18;Parda;-;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2013.2;1
113210607;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Parda;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2016.2;1
113210608;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Parda;-;INATIVO;GRADUADO;2017.2;1
113210609;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2015.2;1
113210613;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2014.1;1
113210614;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;20;Branca;-;INATIVO;GRADUADO;2017.2;1
113210616;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;23;Branca;L1;INATIVO;CANCELAMENTO POR ABANDONO;2014.1;1
113210619;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;24;Branca;L1;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2014.1;1
113210621;2013.2;VESTIBULAR  ENEM;2017;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;CANCELAMENTO DE MATRICULA;2022.1;1
113210622;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Parda;-;INATIVO;GRADUADO;2018.2;1
113210623;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;20;Parda;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2015.2;1
113210625;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;18;Branca;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2014.2;1
113210627;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;17;Branca;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2015.2;1
113210628;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Branca;L5;INATIVO;CANCELAMENTO POR ABANDONO;2014.1;1
113210630;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Parda;-;INATIVO;CANCELADO NOVO INGRESSO OUTRO CURSO;2014.1;1
113210631;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;20;Parda;-;INATIVO;CANCELAMENTO POR ABANDONO;2016.1;1
113210722;2013.2;REOPCAO;1999;1999;Solteiro;MASCULINO;20;Branca;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2014.1;1
113210734;2013.2;REOPCAO;1999;1999;Solteiro;MASCULINO;22;Parda;-;INATIVO;GRADUADO;2023.2;1
113210742;2013.2;REOPCAO;1999;1999;Solteiro;MASCULINO;19;Parda;-;INATIVO;GRADUADO;2018.2;1
113210750;2013.2;VESTIBULAR  ENEM;1999;1999;Casado;MASCULINO;29;Parda;-;INATIVO;CANCELAMENTO POR ABANDONO;2015.1;1
113210753;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;21;Preta;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2018.1;1
113210757;2013.2;VESTIBULAR  ENEM;1999;1999;Casado;MASCULINO;29;Branca;-;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2013.2;1
113210758;2013.2;VESTIBULAR  ENEM;1999;1999;Casado;MASCULINO;43;Branca;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2014.1;1
113210810;2013.2;JUDICIAL;1999;1999;Solteiro;MASCULINO;17;Branca;-;INATIVO;GRADUADO;2020.2;1
113210815;2013.2;VESTIBULAR  ENEM;2017;1999;Solteiro;FEMININO;17;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2019.2;1
113210819;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Preta;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2015.1;1
113210862;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;FEMININO;19;Parda;-;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2014.2;1
113210882;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2014.1;1
113210893;2013.2;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;GRADUADO;2019.1;1
114110411;2014.1;VESTIBULAR  ENEM;2017;1999;Solteiro;MASCULINO;18;Branca;-;INATIVO;GRADUADO;2021.1;1
114110414;2014.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Parda;-;INATIVO;CANCELAMENTO POR ABANDONO;2019.2;1
114110415;2014.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;20;Branca;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2016.1;1
114110419;2014.1;VESTIBULAR  ENEM;2017;1999;Solteiro;MASCULINO;19;Parda;L6;INATIVO;GRADUADO;2020.2;1
114110420;2014.1;VESTIBULAR  ENEM;1999;1999;Solteiro;MASCULINO;19;Parda;-;INATIVO;CANCELAMENTO POR ABANDONO;2014.2;1
